"Model_name","Parameter","rhat","ess_bulk"
"m1_Exp_yrs.Eth","b[3]",1.00044643824584,15303.5470499984
"m1_Exp_yrs.Eth","b[4]",1.00018065223293,17007.6414424762
"m1_Exp_yrs.Eth","sigma_y",1.0001652984084,4504.17950590474
"m1_Exp_yrs.Eth","sigma",1.00012189876401,15771.350440461
"m1_Exp_yrs.Eth","y[1]",1.00031371093859,6947.89889039685
"m1_Exp_yrs.Eth","y[2]",0.99990947387706,7632.20473460044
"m1_Exp_yrs.Eth","y[3]",1.00036535266757,7345.89465681395
"m1_Exp_yrs.Eth","y[4]",1.0004057095983,11337.7306823087
"m1_SitHeight.Stature.Eth","z[1]",1.00053960573692,7587.37998193248
"m1_SitHeight.Stature.Eth","z[2]",1.0001796586892,8998.84520667277
"m1_SitHeight.Stature.Eth","z[3]",1.00032275541237,8677.62224805763
"m1_SitHeight.Stature.Eth","z[4]",1.00046420282647,12401.8499692035
"m1_SitHeight.Stature.Eth","a",1.00089790016133,6865.06633643528
"m1_SitHeight.Stature.Eth","b[1]",1.00022890918728,11320.4325102601
"m1_SitHeight.Stature.Eth","b[2]",1.00015509017718,9899.29922523686
"m1_SitHeight.Stature.Eth","b[3]",1.00007813019889,11173.7260858082
"m1_SitHeight.Stature.Eth","b[4]",1.00030205236153,9798.83643760335
"m1_SitHeight.Stature.Eth","sigma_y",1.00142014654862,4860.96847271721
"m1_SitHeight.Stature.Eth","d",1.00040092332792,7435.25298931194
"m1_SitHeight.Stature.Eth","sigma",1.00000533506379,14158.4659374716
"m1_SitHeight.Stature.Eth","y[1]",1.00086765736489,6961.47905875192
"m1_SitHeight.Stature.Eth","y[2]",1.00049611047317,7283.95120348093
"m1_SitHeight.Stature.Eth","y[3]",1.00036729752182,7961.72495621639
"m1_SitHeight.Stature.Eth","y[4]",1.00038870557846,11308.6671701363
"m1_ArmSpan.Stature.Eth","z[1]",1.0002625758877,7183.4834378147
"m1_ArmSpan.Stature.Eth","z[2]",1.00000858380863,9247.12663541876
"m1_ArmSpan.Stature.Eth","z[3]",1.00034672130211,8948.06903170657
"m1_ArmSpan.Stature.Eth","z[4]",1.00019202314109,10970.3558220026
"m1_ArmSpan.Stature.Eth","a",1.00028533489147,6651.26145124601
"m1_ArmSpan.Stature.Eth","b[1]",1.00037628401225,10506.976769678
"m1_ArmSpan.Stature.Eth","b[2]",1.00017051471292,9681.35201428498
"m1_ArmSpan.Stature.Eth","b[3]",1.00042341123721,9703.60023825548
"m1_ArmSpan.Stature.Eth","b[4]",1.0002602700773,10300.215479826
"m1_ArmSpan.Stature.Eth","sigma_y",1.00012839790602,4786.94625327913
"m1_ArmSpan.Stature.Eth","d",1.00048275438287,7442.30440042126
"m1_ArmSpan.Stature.Eth","sigma",0.999989634814692,12907.6813975813
"m1_ArmSpan.Stature.Eth","y[1]",1.00043994511529,6733.64494312166
"m1_ArmSpan.Stature.Eth","y[2]",1.00024451989287,6877.45345969091
"m1_ArmSpan.Stature.Eth","y[3]",1.00001168221576,8255.83389206886
"m1_ArmSpan.Stature.Eth","y[4]",1.00000198025896,10194.9327519664
"m1_Leg.Stature.Eth","z[1]",1.00046513928324,6268.44348459531
"m1_Leg.Stature.Eth","z[2]",1.00071980108321,8350.50832936852
"m1_Leg.Stature.Eth","z[3]",1.00106641506473,7694.44769231843
"m1_Leg.Stature.Eth","z[4]",1.00068331313422,12110.8008311773
"m1_Leg.Stature.Eth","a",1.00096944307326,5301.00362924414
"m1_Leg.Stature.Eth","b[1]",1.00025552167541,8508.97351002286
"m1_Leg.Stature.Eth","b[2]",1.0001751883169,8593.40343101641
"m1_Leg.Stature.Eth","b[3]",1.00028906316394,8305.47424941952
"m1_Leg.Stature.Eth","b[4]",1.00112920922403,8280.40135927388
"m1_Leg.Stature.Eth","sigma_y",1.00093867534371,4597.95343611967
"m1_Leg.Stature.Eth","d",1.00055149532217,6361.9773930143
"m1_Leg.Stature.Eth","sigma",1.00029097671394,12398.7715363874
"m1_Leg.Stature.Eth","y[1]",1.00066903611034,5475.85008862092
"m1_Leg.Stature.Eth","y[2]",1.0006725961223,6021.78563928209
"m1_Leg.Stature.Eth","y[3]",1.00074946725315,6797.38549850236
"m1_Leg.Stature.Eth","y[4]",1.00018569674106,9832.24306004411
"m1_Femur.Stature.Eth","z[1]",1.00012256141861,6656.5929647111
"m1_Femur.Stature.Eth","z[2]",1.00045448200818,8230.18778823532
"m1_Femur.Stature.Eth","z[3]",1.00011838680572,8230.91813742687
"m1_Femur.Stature.Eth","z[4]",1.00005464975438,11192.36196317
"m1_Femur.Stature.Eth","a",1.00076306516511,6073.52663906456
"m1_Femur.Stature.Eth","b[1]",1.00018027176774,10765.9870505282
"m1_Femur.Stature.Eth","b[2]",1.00001258466631,11169.2810381076
"m1_Femur.Stature.Eth","b[3]",1.00049259510353,9761.33266372575
"m1_Femur.Stature.Eth","b[4]",1.00010180724524,10810.31989323
"m1_Femur.Stature.Eth","sigma_y",1.00055375143182,5537.89176276446
"m1_Femur.Stature.Eth","d",1.00040202412407,7513.72966339784
"m1_Femur.Stature.Eth","sigma",0.999999334747154,14064.3494085363
"m1_Femur.Stature.Eth","y[1]",1.00063939739576,6168.68947265112
"m1_Femur.Stature.Eth","y[2]",1.00008932692343,6813.02723836495
"m1_Femur.Stature.Eth","y[3]",1.00038653781905,7926.11287794847
"m1_Femur.Stature.Eth","y[4]",0.999943732928964,10413.0106601316
"m1_Tibia.Stature.Eth","z[1]",1.00145306324787,6778.49049524932
"m1_Tibia.Stature.Eth","z[2]",1.00028126079306,9658.7770408278
"m1_Tibia.Stature.Eth","z[3]",1.00021583043677,8897.61158631367
"m1_Tibia.Stature.Eth","z[4]",1.00039557564913,12927.7050633566
"m1_Tibia.Stature.Eth","a",1.00062370397325,6513.68614167719
